,text,user,location
300," Κυριακή 21/2/21, όλοι οι Ιουδαίοι του κόσμου καλούνται να προσευχηθούν για την εμφάνιση του #Μεσσία τους – VIDEO#fil…",liavern,"HELLAS, ATTIKI"
301,"Ιαπωνία: λόγω διαχείρισης covid19 το 2020, για α΄φορά σε 11 χρόνια, τα ποσοστά αυτοκτονιών αυξήθηκαν.Τον Οκτώβριο,… ",Pan_P_Maroudas,Zakynthos (Zante) - GREECE
302," Ιαπωνία: λόγω διαχείρισης covid19 το 2020, για α΄φορά σε 11 χρόνια, τα ποσοστά αυτοκτονιών αυξήθηκαν.Τον Οκτώβριο, το ποσοσ…",Kamaref,
303,"Διαβάσατε τι παρατήρησε ο Jonathan ;Και, πιθανώς, την αιτία τών μεταλλάξεων τού coronavirus.Ποιές Αφρικές και κ… ",outosego,
304,Κορωνοϊός: Καζάνι που «βράζει» η Αττική – Ποιες είναι οι κόκκινες περιοχές; #COVID19 #COVID19gr #COVID19greece… ,TomorrowNEWS4,"Attiki, Greece"
305,"Ιαπωνία: λόγω διαχείρισης covid19 το 2020, για α΄φορά σε 11 χρόνια, τα ποσοστά αυτοκτονιών αυξήθηκαν.Τον Οκτώβριο,… ",penny_rage,Αθήνα
306,"Πόσο δημοσιοσχετίστικα και υποκριτικά είναι αυτά?Είναι δυνατόν ο Πάπας να δωρίζει 600.000 μάσκες στην Κίνα, όταν ό… ",StavrosKyriazis,
307,"#Ιαπωνία:λόγω διαχείρισης #covid19 το 2020γι α΄φορά σ'11 χρόνια,τα % αυτοκτονιών αυξήθηκαν.Τον Οκτώβριο,το % αυτοκτ… ",dimpenewscom1,
308,"#Ιαπωνία:λόγω διαχείρισης #covid19 το 2020γι α΄φορά σ'11 χρόνια,τα % αυτοκτονιών αυξήθηκαν.Τον Οκτώβριο,το % αυτοκτ… ",dimpenewscom1,
309,"#Ιαπωνία:λόγω διαχείρισης #covid19 το 2020γι α΄φορά σ'11 χρόνια,τα % αυτοκτονιών αυξήθηκαν.Τον Οκτώβριο,το % αυτοκτ… ",dimpenewscom1,
310,"#Ιαπωνία:λόγω διαχείρισης #covid19 το 2020γι α΄φορά σ'11 χρόνια,τα % αυτοκτονιών αυξήθηκαν.Τον Οκτώβριο,το % αυτοκτ… ",dimpenewscom1,
311,#Βατικανό: Κινδυνεύουν να χάσουν τη δουλειά τους όσοι αρνηθούν το #εμβόλιο #κορωνοϊός #covid_19 #neueweltordnung… ,FiloiEsfigmenou,
312," Πώς λειτουργούν τα εμβόλια💉 mRNA❓✔️Περιέχουν μέρος των «οδηγιών» του ιού,✔️Επιτρέπουν στα κύτταρα του οργανισμού να παράγο…",arOY497Ri3HZx8c,"Λάρισα, Ελλάς"
313,"Ευρωπαϊκό Ινστιτούτο Βιοπληροφορικής: Δεν πρέπει να χαλαρώσουν τα μέτρα, οι μεταλλάξεις θα εκτοξεύσουν τα κρούσματα… ",bankingnewsgr,"Athens, Greece"
314,#COVID19greece #κορονοιος #coronavirus #Lockdown3 #κρουσματα#κορωνοιος #κορονοϊός #lockdown2021 #COVID19 #COVID… ,eretikos_gr,
315,Μετάλλαξη κορονοϊού: 281 νέα κρούσματα στην Ελλάδα – Πού καταγράφηκαν #COVID19greece #κορονοιος #coronavirus… ,eretikos_gr,
316,"Πάνω από 20,5 εκατομμύρια χρόνια ζωής έχουν χαθεί παγκοσμίως εξαιτίας της #COVID19greece #κορονοιος #coronavirus… ",eretikos_gr,
317,#COVID19greece #κορονοιος #coronavirus #Lockdown3 #κρουσματα#κορωνοιος #κορονοϊός #lockdown2021 #COVID19 #COVID… ,eretikos_gr,
318, Αλλά και εδώ  και σε ποσά αλλά άρθρα ακόμα. Έχουμε όλοι μας καλύτερα πράγματ… ,covid19gr,
319,  Πχ για την στατιστική που χρησιμοποιεί και την γενικότερη μεθοδολογία:… ,covid19gr,
320,ΠΟΤΕ ΘΑ ΛΗΞΟΥΝ ΤΑ ΛΟΚΝΤΑΟΥΝ ΚΙ Ο #coronavirus MAZI ,Anaktisis1,HOMO HOMINI LUPUS ! 
321,Κορωνοϊός - Έρευνα: Σε χειρότερη κατάσταση το 1/3 των Ελλήνων μετά την πανδημία #COVID19 #COVID19gr #COVID19greece… ,TomorrowNEWS4,"Attiki, Greece"
322,ΟΙ ΑΣΤΟΧΙΕΣ ΤΗΣ ΚΥΒΕΡΝΗΣΗΣ ΚΑΤΑΣΤΡΕΦΟΥΝ ΤΗΝ ΗΠΕΙΡΟ.ΑΝΑΣΤΑΤΩΣΗ ΣΤΑ ΙΩΑΝΝΙΝΑ ΜΕΤΑ ΤΙΣ ΔΗΛΩΣΕΙΣ ΤΟΥ ΠΕΡΙΦΕΡΕΙΑΡΧΗ ΓΙΑ… ,PANGKAKISTOS,
323, ΚΛΕΙΣΤΕ ΤΑ ΑΛΒΑΝΙΚΑ ΣΙΥΝΟΡΑ ΚΑΙ ΟΧΙ ΤΑ ΙΩΑΝΝΙΝΑ....  #Covid_19 #COVID19 #Corona #CoronavirusOutbreak #coronavirus https:…,PANGKAKISTOS,
324, ΕΧΕΤΕ ΑΠΟΡΙΕΣ ΓΙΑΤΙ ΕΧΟΥΜΕ ΠΟΛΛΑ ΚΡΟΥΣΜΑΤΑ ;;;;.#Covid_19 #COVID19 #Corona #CoronavirusOutbreak #coronavirus …,PANGKAKISTOS,
325,«Μάχη» στην Ε.Ε. για το πιστοποιητικό εμβολιασμού – Ποιες χώρες στηρίζουν την πρόταση του Κυριάκου Μητσοτάκη;… ,TomorrowNEWS4,"Attiki, Greece"
326, Η ΚΥΒΕΡΝΗΣΗ ΧΑΝΕΙ ΤΟ ΠΑΙΧΝΙΔΙ ΑΣΤΟΧΕΣ ΕΝΕΡΓΕΙΕΣ ΣΤΗΝ ΕΠΑΡΧΙΑ ΠΟΛΛΕΣ ΟΙ ΑΝΕΞΕΛΕΓΚΤΕΣ ΕΣΤΙΕΣ   #Covid_19 #COVID19 #Corona…,PANGKAKISTOS,
327,ΕΧΕΤΕ ΑΠΟΡΙΕΣ ΓΙΑΤΙ ΕΧΟΥΜΕ ΠΟΛΛΑ ΚΡΟΥΣΜΑΤΑ ;;;;.#Covid_19 #COVID19 #Corona #CoronavirusOutbreak #coronavirus ,PANGKAKISTOS,
328, ΟΙ ΑΛΒΑΝΟΙ ΚΟΚΚΙΝΗΣΑΝ ΤΑ ΙΩΑΝΝΙΝΑ.ΔΕΝ ΕΙΝΑΙ ΔΥΝΑΤΟΝ ΟΙ ΗΠΕΙΡΟΣ ΝΑ ΣΗΚΩΣΕΙ ΤΟ ΒΑΡΟΣ ΤΟΥ ΚΟΡΩΝΑ ΙΟΥ ΤΗΣ ΑΛΒΑΝΙΑΣ ΚΛΕΙΣΤΕ…,PANGKAKISTOS,
329,Η ΚΥΒΕΡΝΗΣΗ ΧΑΝΕΙ ΤΟ ΠΑΙΧΝΙΔΙ ΑΣΤΟΧΕΣ ΕΝΕΡΓΕΙΕΣ ΣΤΗΝ ΕΠΑΡΧΙΑ ΠΟΛΛΕΣ ΟΙ ΑΝΕΞΕΛΕΓΚΤΕΣ ΕΣΤΙΕΣ   #Covid_19 #COVID19… ,PANGKAKISTOS,
330,Κορωνοϊός: Άνοδος με 1.400 κρούσματα - Στην Αττική τα 687 #COVID19 #COVID19gr #COVID19greece #κορωνοιος… ,TomorrowNEWS4,"Attiki, Greece"
331,ΟΙ ΑΛΒΑΝΟΙ ΚΟΚΚΙΝΗΣΑΝ ΤΑ ΙΩΑΝΝΙΝΑ.ΔΕΝ ΕΙΝΑΙ ΔΥΝΑΤΟΝ ΟΙ ΗΠΕΙΡΟΣ ΝΑ ΣΗΚΩΣΕΙ ΤΟ ΒΑΡΟΣ ΤΟΥ ΚΟΡΩΝΑ ΙΟΥ ΤΗΣ ΑΛΒΑΝΙΑΣ Κ… ,PANGKAKISTOS,
332, Ρωσία - Κορωνοϊός: Ξεκίνησαν οι κλινικές δοκιμές του εμβολίου μιας δόσης Sputnik-light στη Μόσχα …,drRoquefort,
333,Ρωσία - Κορωνοϊός: Ξεκίνησαν οι κλινικές δοκιμές του εμβολίου μιας δόσης Sputnik-light στη Μόσχα… ,bankingnewsgr,"Athens, Greece"
334, Δυστυχώς οι περισσότεροι πολιτικοί δεν μπορούν αποδεχτούν την αλήθεια.Η J&amp;J  ανακοινώνει ότι θα δώσει πολύ λιγότερες δόσεις σ…,andriannie1,"Larissa, Greece"
335,ΚΛΕΙΣΤΕ ΤΑ ΑΛΒΑΝΙΚΑ ΣΙΥΝΟΡΑ ΚΑΙ ΟΧΙ ΤΑ ΙΩΑΝΝΙΝΑ....  #Covid_19 #COVID19 #Corona #CoronavirusOutbreak #coronavirus ,PANGKAKISTOS,
336,"Τετραψήφια ξανά τα #κρούσματα, νέα άνοδος στις διασωληνώσεις#κορονοϊός #coronavirus #COVID19  ",smaniatis1,"Gerakas, Athens, Greece"
337," Πώς λειτουργούν τα εμβόλια💉 mRNA❓✔️Περιέχουν μέρος των «οδηγιών» του ιού,✔️Επιτρέπουν στα κύτταρα του οργανισμού να παράγο…",Itsmecarlchill4,in your mom house
338, ΠΟΙΟΣ ΕΙΝΑΙ Ο ΑΝΕΓΚΕΦΑΛΟΣ ΕΓΚΕΦΑΛΟΣ ΠΟΥ ΕΔΩΣΕ ΕΝΤΟΛΗ ΔΙΑΚΟΜΙΔΗΣ ΑΣΘΕΝΩΝ ΑΠΟ ΤΗΝ ΑΛΒΑΝΙΑ ΣΤΑ ΝΟΣΟΚΟΜΕΙΑ ΙΩΑΝΝΙΝΩΝ ΚΑΤΑΜΕΤΡ…,PANGKAKISTOS,
339,😂🤣🤣🤣😂😂😂🤣ΠΟΣΟ ΧΑΊΡΟΜΑΙ ΠΟΥ ΝΟΜΊΖΕΤΕ ΌΤΙ ΠΡΟΣΤΑΤΕΥΕΣΤΕ😷🤡📺#μμε_ξεφτιλες #κορονοϊός#coronavirusΣΩΘΗΚΑΤΕ;;;; ΜΕ ΦΩΝΉ… ,theGreekoala,
340, Δυστυχώς οι περισσότεροι πολιτικοί δεν μπορούν αποδεχτούν την αλήθεια.Η J&amp;J  ανακοινώνει ότι θα δώσει πολύ λιγότερες δόσεις σ…,mary_i_c,"Macedonian, Ancient Macedonia, Greece"
341," 10 χώρες έχουν χορηγήσει το 75% όλων των εμβολίων κατά του κορονοϊού, ενώ περισσότερες από 130 χώρες δεν έχουν λάβει ούτε μί…",obsen8,
342," Δεν υπάρχουν άλλοι τρόποι αντιμετώπισης δυστυχώς. Όσοι σε αυτή την πανδημία δοκίμασαν... άλλες συνταγές, κατάλαβαν με το δ…",cyprus_reporter,Cyprus
343, O La Petit Koulis σε νεες περιπετειες διαφημισης της χωρας σου ...τραγί ! ,OTzagkas,"Κεντρική Μακεδονία, Ελλάς"
344," Δεν υπάρχουν άλλοι τρόποι αντιμετώπισης δυστυχώς. Όσοι σε αυτή την πανδημία δοκίμασαν... άλλες συνταγές, κατάλαβαν με το δ…",cyprusbiz,cyprus
345," 10 χώρες έχουν χορηγήσει το 75% όλων των εμβολίων κατά του κορονοϊού, ενώ περισσότερες από 130 χώρες δεν έχουν λάβει ούτε μί…",baphometx,Athens - Greece
346, Δυστυχώς οι περισσότεροι πολιτικοί δεν μπορούν αποδεχτούν την αλήθεια.Η J&amp;J  ανακοινώνει ότι θα δώσει πολύ λιγότερες δόσεις σ…,fudukis,
347,"Δεν υπάρχουν άλλοι τρόποι αντιμετώπισης δυστυχώς. Όσοι σε αυτή την πανδημία δοκίμασαν... άλλες συνταγές, κατάλαβαν… ",tsouroullis,Cyprus
348,«Ριχάρδος Β΄» απογυμνωμένος από κάθε εξουσία  #αρηςσερβεταλης #servetalis #εφημπιρμπα… ,naftemporikigr,"Athens, Greece"
349, Δυστυχώς οι περισσότεροι πολιτικοί δεν μπορούν αποδεχτούν την αλήθεια.Η J&amp;J  ανακοινώνει ότι θα δώσει πολύ λιγότερες δόσεις σ…,monahus,
350,Δυστυχώς οι περισσότεροι πολιτικοί δεν μπορούν αποδεχτούν την αλήθεια.Η J&amp;J  ανακοινώνει ότι θα δώσει πολύ λιγότερε… ,v_margar,Greece and U.S.A.
351,"rt : Η   εγκρίνει κρατικές ενισχύσεις ύψους 19,8 εκατομ. €  για τη στήριξη των ΚΤΕΛ στην Ελλ… ",edickomotini,"Komotini, GR"
352," Η   εγκρίνει κρατικές ενισχύσεις ύψους 19,8 εκατομ. €  για τη στήριξη των ΚΤΕΛ στην Ελλάδα🇬🇷ℹ️ …",edic_halkidiki,
353,EΛΒΕΤΙΑ ΣΗΜΕΡΑΚΡΟΥΣΜΑΤΑ 1219ΘΑΝΑΤΟΙ 62PCR TESTS 29234  #Covid_19 #COVID19 #Corona #CoronavirusOutbreak… ,PANGKAKISTOS,
354," Η   εγκρίνει κρατικές ενισχύσεις ύψους 19,8 εκατομ. €  για τη στήριξη των ΚΤΕΛ στην Ελλάδα🇬🇷ℹ️ …",Georgios_GM,"Athens, Greece (for now)"
355,"Η   εγκρίνει κρατικές ενισχύσεις ύψους 19,8 εκατομ. €  για τη στήριξη των ΚΤΕΛ στην Ελλάδα🇬🇷ℹ️… ",EEAthina,Αθήνα
356,Lockdown: Αυτό είναι το χρονοδιάγραμμα για την επιστροφή στην κανονικότητα – Τι θα συμβεί με το Πάσχα; #COVID19… ,TomorrowNEWS4,"Attiki, Greece"
357, ΤΕΛΙΚΑ ,disparkys,"Uppsala, Sverige"
358,TO ΚΑΚΟ ΝΕΟ ΤΗΣ ΗΜΕΡΑΣ ... #Covid_19 #COVID19 #Corona #CoronavirusOutbreak #coronavirus  ,PANGKAKISTOS,
359, ΠΟΛΛΕΣ ΧΩΡΕΣ ΚΑΤΑ ΤΗΝ ΔΙΑΡΚΕΙΑ ΤΗΣ ΠΑΝΔΗΜΙΑΣ ΕΧΟΥΝ ΔΕΧΤΕΙ ΑΣΘΕΝΕΙΣ ΑΠΟ ΑΛΛΕΣ ΧΩΡΕΣ ...ΑΛΛΑ ΧΩΡΙΣ ΝΑ ΒΑΖΟΥΝ ΣΕ ΚΙΝΔΥΝΟ ΤΟΥ…,PANGKAKISTOS,
360,Κορονοϊός: Αυτές είναι οι ηλικίες που «οδηγούν» την πανδημία #COVID19greece #κορονοιος #coronavirus #Lockdown3… ,eretikos_gr,
361,Κινητοποίηση ΠΟΕΔΗΝ στις 23 Φεβρουαρίου #COVID19greece #κορονοιος #coronavirus #Lockdown3 #κρουσματα#κορωνοιος… ,eretikos_gr,
362,#COVID19greece #κορονοιος #coronavirus #Lockdown3 #κρουσματα#κορωνοιος #κορονοϊός #lockdown2021 #COVID19 #COVID… ,eretikos_gr,
363,ΤΟΝ ΑΠΡΙΛΙΟ ΘΑ ΛΕΕΙ ΑΠΟ ΤΟΝ ΙΟΥΛΙΟ....ΣΑΣ ΕΧΟΥΜΕ ΒΑΡΕΘΕΙ ...  #Covid_19 #COVID19 #Corona #CoronavirusOutbreak… ,PANGKAKISTOS,
364, ΑΡΧΙΣΕ ΝΑ ΜΠΑΖΕΙ ΝΕΡΑ Η ΔΙΑΧΕΙΡΗΣΗ ΤΗΣ ΠΑΝΔΗΜΙΑΣ ΣΕ ΠΟΛΛΑ ΜΕΤΩΠΑ.Η ΚΑΤΑΣΤΑΣΗ ΕΧΕΙ ΞΕΦΥΓΕΙ ΛΟΓΩ ΔΙΑΚΟΜΙΔΩΝ ΑΣΘΕΝΩΝ ΑΠΟ Ο…,Gerasim73424653,"HELLAS , ΕΛΛΑΣ "
365,ΑΡΧΙΣΕ ΝΑ ΜΠΑΖΕΙ ΝΕΡΑ Η ΔΙΑΧΕΙΡΗΣΗ ΤΗΣ ΠΑΝΔΗΜΙΑΣ ΣΕ ΠΟΛΛΑ ΜΕΤΩΠΑ.Η ΚΑΤΑΣΤΑΣΗ ΕΧΕΙ ΞΕΦΥΓΕΙ ΛΟΓΩ ΔΙΑΚΟΜΙΔΩΝ ΑΣΘΕΝΩΝ… ,PANGKAKISTOS,
366, ΠΟΙΟΣ ΕΙΝΑΙ Ο ΑΝΕΓΚΕΦΑΛΟΣ ΕΓΚΕΦΑΛΟΣ ΠΟΥ ΕΔΩΣΕ ΕΝΤΟΛΗ ΔΙΑΚΟΜΙΔΗΣ ΑΣΘΕΝΩΝ ΑΠΟ ΤΗΝ ΑΛΒΑΝΙΑ ΣΤΑ ΝΟΣΟΚΟΜΕΙΑ ΙΩΑΝΝΙΝΩΝ ΚΑΤΑΜΕΤΡ…,Gerasim73424653,"HELLAS , ΕΛΛΑΣ "
367,Έχουν ήδη αρχίσει «τεχνικές συζητήσεις» μεταξύ Αθήνας και Λονδίνου #Coronavirus,briefcy,Cyprus
368,ΠΟΙΟΣ ΕΙΝΑΙ Ο ΑΝΕΓΚΕΦΑΛΟΣ ΕΓΚΕΦΑΛΟΣ ΠΟΥ ΕΔΩΣΕ ΕΝΤΟΛΗ ΔΙΑΚΟΜΙΔΗΣ ΑΣΘΕΝΩΝ ΑΠΟ ΤΗΝ ΑΛΒΑΝΙΑ ΣΤΑ ΝΟΣΟΚΟΜΕΙΑ ΙΩΑΝΝΙΝΩΝ ΚΑ… ,PANGKAKISTOS,
369,ΠΟΛΛΕΣ ΧΩΡΕΣ ΚΑΤΑ ΤΗΝ ΔΙΑΡΚΕΙΑ ΤΗΣ ΠΑΝΔΗΜΙΑΣ ΕΧΟΥΝ ΔΕΧΤΕΙ ΑΣΘΕΝΕΙΣ ΑΠΟ ΑΛΛΕΣ ΧΩΡΕΣ ...ΑΛΛΑ ΧΩΡΙΣ ΝΑ ΒΑΖΟΥΝ ΣΕ ΚΙΝΔΥ… ,PANGKAKISTOS,
370,Δεδομένα:- Θάνατοι #COVID19 ανά κρούσματα:- Θάνατοι ανά εκατομμύριο πληθυσμού και κρούσμ… ,XyzContagion,Greece
371,Η #AstraZeneca  σε... νέες περιπέτειες #εμβολιο #coronavirus ,smaniatis1,"Gerakas, Athens, Greece"
372,Κρούσματα κορονοϊού: Πιέζονται τα νοσοκομεία – Πόσες ΜΕΘ είναι ακόμη κενές#λοκνταουν3 #λοκνταουν #κορονοιος,newsbeast,"Athens, Greece"
373," 10 χώρες έχουν χορηγήσει το 75% όλων των εμβολίων κατά του κορονοϊού, ενώ περισσότερες από 130 χώρες δεν έχουν λάβει ούτε μί…",Billxan,
374,"10 χώρες έχουν χορηγήσει το 75% όλων των εμβολίων κατά του κορονοϊού, ενώ περισσότερες από 130 χώρες δεν έχουν λάβε… ",baphometx,Athens - Greece
375,Νέα μελέτη στο Nature: Η ασφάλεια των εμβολίων έναντι του SARS-CoV-2 | Capital  -… ,Manos81A,
376,"Συνεχής η άνοδος των διασωληνωμένων, οδηγεί σε παράταση του lockdown στην... | Capital  -… ",Manos81A,
377,"Στα 2,441,000 εκατομμύρια οι θάνατοι #Coronavirus",briefcy,Cyprus
378,Κορωνοϊός: Σταθεροποιείται το ιικό φορτίο - Ποιες περιοχές παραμένουν στο «κόκκινο»; #COVID19 #COVID19gr… ,TomorrowNEWS4,"Attiki, Greece"
379,  Ναι ΓΙΔΙ σε ακούμε προσεκτικά. Σε σύνολο 31 χωρών στη EEA &amp; UK έχουμε την 7η καλύτερη επίδοσ… ,psekasmenos_GR,Athens - London - New York
380,       … ,vas_fas,
381," Πώς λειτουργούν τα εμβόλια💉 mRNA❓✔️Περιέχουν μέρος των «οδηγιών» του ιού,✔️Επιτρέπουν στα κύτταρα του οργανισμού να παράγο…",KostasKranias,"Glyfada , Greece"
382,Άλλος ένας κουβάς του #Τσίπρας και του #ΣΥΡΙΖΑ Η #κυβερνηση_Μητσοτακη μας έχει μέσα στις πρώτες χώρες της Ευρώπη σ… ,Gl6cqrN2wZOtByZ,"Πελοπόννησος, Ελλάς"
383," Πώς λειτουργούν τα εμβόλια💉 mRNA❓✔️Περιέχουν μέρος των «οδηγιών» του ιού,✔️Επιτρέπουν στα κύτταρα του οργανισμού να παράγο…",gsnavara,Kiparissia  ELLAS
384," Πώς λειτουργούν τα εμβόλια💉 mRNA❓✔️Περιέχουν μέρος των «οδηγιών» του ιού,✔️Επιτρέπουν στα κύτταρα του οργανισμού να παράγο…",pediss,"Λάρισα, Ελλάς"
385, Επειδή τόλμησα να ανεβάσω τον παγκόσμιο  πίνακα με 186 χώρες για τον Covid-19 όπου  Ελλάδα κατέχει  τη 19η θέση σε θανά…,giannischa1951,Αιγάλεω
386,Δωρεάν πίτσα καφέ και γλυκά για όποιον κάνει το εμβόλιο στο Ισραήλ..  Ποτε δεν περίμενα πως η ατάκα «ήρθε η πίτσα»… ,89AdeG4pLXqwG0v,
387,Κρούσματα κορονοϊού στην Ιχθυόσκαλα Θεσσαλονίκης#COVID19greece #κορονοιος #coronavirus #Lockdown3 #κρουσματα… ,eretikos_gr,
388,"Εκτός από τις εκατοντάδες μεταλλάξεις του κορωνοϊού, εντοπίστηκε συνδυασμός δύο επικίνδυνων μεταλλάξεων, της βρεταν… ",Able_Archer_Cy,Cyprus
389,"Coronavirus &amp; Face Mask: Τι απίστευτο συμβαίνει με την υγρασία, μέσα από την μάσκα λόγω της αναπνοής!!… ",ChoremiPierre,
390,αν πρόσεξα καλά δεν μπήκαμε ποτέ στην 15νταδα και μπράβο μας παρά τις προσπάθειες που κάναμε #coronavirus ,Stravoxylo,
391, Επειδή τόλμησα να ανεβάσω τον παγκόσμιο  πίνακα με 186 χώρες για τον Covid-19 όπου  Ελλάδα κατέχει  τη 19η θέση σε θανά…,KappaTzou,
392, Επειδή τόλμησα να ανεβάσω τον παγκόσμιο  πίνακα με 186 χώρες για τον Covid-19 όπου  Ελλάδα κατέχει  τη 19η θέση σε θανά…,GG_TT13,
393, Επειδή τόλμησα να ανεβάσω τον παγκόσμιο  πίνακα με 186 χώρες για τον Covid-19 όπου  Ελλάδα κατέχει  τη 19η θέση σε θανά…,apneagr,Ελλάδα
394, Επειδή τόλμησα να ανεβάσω τον παγκόσμιο  πίνακα με 186 χώρες για τον Covid-19 όπου  Ελλάδα κατέχει  τη 19η θέση σε θανά…,bopper_dropper,
395,Τι ανέφερε η ισραηλινή HMO Maccabi που καλύπτει το ένα τέταρτο όλων των Ισραηλινών #Coronavirus,briefcy,Cyprus
396, Επειδή τόλμησα να ανεβάσω τον παγκόσμιο  πίνακα με 186 χώρες για τον Covid-19 όπου  Ελλάδα κατέχει  τη 19η θέση σε θανά…,some1fu,ici
397, Επειδή τόλμησα να ανεβάσω τον παγκόσμιο  πίνακα με 186 χώρες για τον Covid-19 όπου  Ελλάδα κατέχει  τη 19η θέση σε θανά…,MpolseNiki,κόκκινη ζώνη
398, Επειδή τόλμησα να ανεβάσω τον παγκόσμιο  πίνακα με 186 χώρες για τον Covid-19 όπου  Ελλάδα κατέχει  τη 19η θέση σε θανά…,Ronald_Soak,"Ankh-Morpork, Discworld "
399, Επειδή τόλμησα να ανεβάσω τον παγκόσμιο  πίνακα με 186 χώρες για τον Covid-19 όπου  Ελλάδα κατέχει  τη 19η θέση σε θανά…,thanasisnostimo,χαλανδρι
400, Επειδή τόλμησα να ανεβάσω τον παγκόσμιο  πίνακα με 186 χώρες για τον Covid-19 όπου  Ελλάδα κατέχει  τη 19η θέση σε θανά…,gdmn1973,"Gramos, Dytiki Makedonia"
401,Επειδή τόλμησα να ανεβάσω τον παγκόσμιο  πίνακα με 186 χώρες για τον Covid-19 όπου  Ελλάδα κατέχει  τη 19η θέση σε… ,SophiavsSophia,"Athens, Arcadia│Greece"
402,Σε πίεση το ΕΣΥ: Μόνο 22 κενές κλίνες ΜΕΘ Covid στην Αττική#COVID19greece #κορονοιος #coronavirus #Lockdown3… ,eretikos_gr,
403, COVID-19: Πώς επηρεάζουν οι περιορισμοί τη ζωή σας; Ολοκληρώστε και μοιραστείτε την έρευνα 8 του #iCARECOVID #international:…,angkassianos,"London, England"
404, Το ίδιο αποφάνθηκε και Ολλανδικό Δικαστήριο πριν λίγες μέρες με την κυβέρνηση εκεί να εφεσιβάλλει την απόφαση και η οποία εκ…,osr55blog,Nicosia /Cyprus
405,Σύγκρουση κυβέρνησης και αντιπολίτευσης με φόντο την κακοκαιρία – Τι καταλογίζουν στο Μαξίμου ΣΥΡΙΖΑ και ΚΙΝΑΛ;… ,TomorrowNEWS4,"Attiki, Greece"
406," Πώς λειτουργούν τα εμβόλια💉 mRNA❓✔️Περιέχουν μέρος των «οδηγιών» του ιού,✔️Επιτρέπουν στα κύτταρα του οργανισμού να παράγο…",Ary6Pirouz,
407, Έρχεται σκληρό lockdown σε Γιάννενα και ΚάλυμνοΠΡΙΝ ΝΑ ΜΑΣ ΕΝΗΜΕΡΩΣΟΥΝ ΑΠΟ ΠΟΥ ΠΡΟΕΡΧΟΝΤΑΙ ΤΑ ΚΡΟΥΣΜΑΤΑ ΣΤΟΝ ΝΟΜΟ ΙΩΑΝΝΙ…,PANGKAKISTOS,
408,Κορωνοϊός – Τουρισμός: «Πράσινο» φως για το πιστοποιητικό εμβολιασμού – Τι δήλωσε ο Χάρης Θεοχάρης #COVID19… ,TomorrowNEWS4,"Attiki, Greece"
409," Πώς λειτουργούν τα εμβόλια💉 mRNA❓✔️Περιέχουν μέρος των «οδηγιών» του ιού,✔️Επιτρέπουν στα κύτταρα του οργανισμού να παράγο…",Mourlia,"Ιωάννινα, Ελλάς"
410, ΘΕΡΙΖΕΙ ΣΤΑ ΙΩΑΝΝΙΝΑ Ο ΚΟΡΩΝΑ ;;;;ΠΟΣΑ ΕΙΝΑΙ ΤΑ ΚΡΟΥΣΜΑΤΑ ΣΤΙΣ ΔΟΜΕΣ ΜΕΤΑΝΑΣΤΩΝ ;;;;   #Covid_19 #COVID19 #Corona #Coron…,PANGKAKISTOS,
411, Γιατί δεν μένουν παγωμένα για πάντα έχουν συγκεκριμένες μερες.  ,HrissyD,Earth
412,Έρχεται σκληρό lockdown σε Γιάννενα και ΚάλυμνοΠΡΙΝ ΝΑ ΜΑΣ ΕΝΗΜΕΡΩΣΟΥΝ ΑΠΟ ΠΟΥ ΠΡΟΕΡΧΟΝΤΑΙ ΤΑ ΚΡΟΥΣΜΑΤΑ ΣΤΟΝ ΝΟΜΟ… ,PANGKAKISTOS,
413," Οι νεκροί από Covid στις ΗΠΑ ξεπέρασαν το μισό εκατομμύριο. Για να καταλάβουμε το μέγεθος, κρατήστε ότι στις ΗΠΑ ο καρ…",MonsieurObject,Somewhere over the rainbow
414,COVID-19: Πώς επηρεάζουν οι περιορισμοί τη ζωή σας; Ολοκληρώστε και μοιραστείτε την έρευνα 8 του #iCARECOVID… ,mbmc_cmcm,"Montreal, Canada"
415," Έχουν καταβληθεί όλα τα επιδόματα Ιαν 2021, εκτός ορισμένων εγκεκριμένων αιτήσεων για τις οποίες δεν έχει υποβληθεί Δή…",andrantoniou,
416, Ο Αντωνάκης και η Ελενίτσα πάνε για εμβόλιο | Ελευθερία Κόλλια   #COVIDVaccine #COVID19 #coronavirus…,paliakaravana59,"Attiki, Greece"
417," Οι νεκροί από Covid στις ΗΠΑ ξεπέρασαν το μισό εκατομμύριο. Για να καταλάβουμε το μέγεθος, κρατήστε ότι στις ΗΠΑ ο καρ…",KarmaKatna,
418," Οι νεκροί από Covid στις ΗΠΑ ξεπέρασαν το μισό εκατομμύριο. Για να καταλάβουμε το μέγεθος, κρατήστε ότι στις ΗΠΑ ο καρ…",PanosM_GR,Greece
419,"Οι νεκροί από Covid στις ΗΠΑ ξεπέρασαν το μισό εκατομμύριο. Για να καταλάβουμε το μέγεθος, κρατήστε ότι στις ΗΠΑ ο… ",tgeorgakopoulos,Athens
420,Ο Αντωνάκης και η Ελενίτσα πάνε για εμβόλιο | Ελευθερία Κόλλια   #COVIDVaccine #COVID19 #coronavirus #protagongr,protagongr,
