,text,user,location
462, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,re_aiiii,
463, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,Sofronis16,"Nicosia, Cyprus"
464, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,502Dimi,Greece
465, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,baby_cat33,✨❤️
466,"HPV: Συμπτώματα, διάγνωση/θεραπεία &amp; επιπτώσεις του ιού των ανθρωπίνων θηλωμάτων στην υγεία των γυναικών ",shapegr,Athens
467, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,_art_ios,Στις δικές μου συχνότητες !! 
468,Ποια είναι τα συμπτώματα τω μεταλλάξεων του Covid-19 που πρέπει να ξέρεις; ,IonioPortal,
469,Έρευνα-Κορωνοϊός: 3 στους 4 ασθενείς έχουν συμπτώματα 6 μήνες αφότου νόσησαν ,LAST_TIME_DEALS,https://ntelikanis.com
470, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,Psofo_den_exei,"Σήμερα εδώ, αύριο αλλού"
471,Ποια είναι τα συμπτώματα τω μεταλλάξεων του Covid-19 που πρέπει να ξέρεις; ,365newsgr,
472, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,maironi5,"Θεσσαλονίκη, Ελλάς"
473,Κορονοϊός: Τα 3 συμπτώματα που… έρχονται “κρυφά” ,Newn_gr,Thessaloniki
474, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,ismini259,
475, Η Μυρσίνη θα παραμείνει στο νοσοκομείο και τη Δευτέρα με συμπτώματα εγκεφαλικού 🤣Ας κρατήσουμε το Δρόσω - Σεργιώργης - Ασ…,tzimispla,"Φλώρινα, Ελλάς"
476,Η Μυρσίνη θα παραμείνει στο νοσοκομείο και τη Δευτέρα με συμπτώματα εγκεφαλικού 🤣Ας κρατήσουμε το Δρόσω - Σεργιώρ… ,foteiniii_,Greece
477," Καλά, σύμφωνα με συμπτώματα, όλοι νεκροί είμαστε και δεν το ξέρουμε",N3kromanc3R,Purgatory
478, Εγώ σύμφωνα με το Google και τα συμπτώματα μου έχω πεθάνει εδώ και μια 7ετια.,xSynthetikx,.Κατά Τον Δαίμονα Εαυτού.
479, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,eTmrsZeoD57OMKA,
480, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,melinomoumou,
481, Οι άντρες μπαίνουν πιο νωρίς στην κλιμακτήριο από τις γυναίκες.Μετά τα 35 μειώνεται κάθε χρόνο 1% η τεστοστερόνη στο αίμα.…,Avariel5,
482, Οι άντρες μπαίνουν πιο νωρίς στην κλιμακτήριο από τις γυναίκες.Μετά τα 35 μειώνεται κάθε χρόνο 1% η τεστοστερόνη στο αίμα.…,ArisBalos,"Corfu, Greece"
483, Οι άντρες μπαίνουν πιο νωρίς στην κλιμακτήριο από τις γυναίκες.Μετά τα 35 μειώνεται κάθε χρόνο 1% η τεστοστερόνη στο αίμα.…,YiannisBavelas,"Athens, Greece"
484, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,spyros78043899,Στον Αστερισμο του Κενταυρου
485, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,MariaRossG1,"Wherever, whenever"
486,Τι συμπτώματα έχουμε όταν μας λείπει κάποιος/α ?,Anni_mblou,Wonderland
487, Ερ.:-Πώς καταλάβατε ότι ασθενήσατε;Μιχάλης Καλογήρου: ΟΠαύλος Πολάκης μου συνέστησε να κάνω χρήση ενός οξύμετρου για…,SakisKeti,Greece
488, Οι άντρες μπαίνουν πιο νωρίς στην κλιμακτήριο από τις γυναίκες.Μετά τα 35 μειώνεται κάθε χρόνο 1% η τεστοστερόνη στο αίμα.…,smerna1979,
489,"Χρόνια δυσκοιλιότητα: Αιτίες, (άγνωστες αιτίες), συμπτώματα και αντιμετώπιση ",shapegr,Athens
490, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,G__Tak7,
491, Οι άντρες μπαίνουν πιο νωρίς στην κλιμακτήριο από τις γυναίκες.Μετά τα 35 μειώνεται κάθε χρόνο 1% η τεστοστερόνη στο αίμα.…,Annampella2,
492, Οι άντρες μπαίνουν πιο νωρίς στην κλιμακτήριο από τις γυναίκες.Μετά τα 35 μειώνεται κάθε χρόνο 1% η τεστοστερόνη στο αίμα.…,30__kai,Athens
493,Οι άντρες μπαίνουν πιο νωρίς στην κλιμακτήριο από τις γυναίκες.Μετά τα 35 μειώνεται κάθε χρόνο 1% η τεστοστερόνη σ… ,candydocx,
494, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,Vassoue1,
495, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,deskalfa,voula
496, Ομγ τι; Έχεις συμπτώματα;,BeJimiinjk,She/her/18/🇬🇷
497, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,katia__karetsou,
498,"  Μετά, έμαθα. Τη δεύτερη φορά το '13, καπάκι μετά στη Βαρκελόνη, και μετά το '17 με ωτοασπίδ… ",KKE_Voulas,"Αττική, Ελλάς"
499, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,LiaDimitra,"Αττική, Ελλάς"
500, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,eimarmeni49,Ελλάς 
501, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,sofiaSo61664427,Greece
502," Μα κανεις δεν ειπε οτι επαθε ""εγκεφαλικο"". Ελεγαν ""συμπτωματα εγκεφαλικου"". Αυτο ως γνωστον (/s) ειναι διαφορετικη παθηση",kostasgriva,"Athens, Greece"
503," Και ξαναγραφω, οπως εγραψα και σε αλλα σχολια... Εγκεφαλικο με συμπτωματα θωρακικου αλγους, οπως μετεδιδαν, πρωτη φορα ακουω",short_starouba,
504, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,femmegrecque,Ελλάς - Greece
505, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,P25779709858gm1,
506,   Tα ήπια συμπτώματα της γρίπης. Αυτό λένε εδώ.,LLenaat,Trieste FVG 
507, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,dancepower200,Hellas
508, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,GMXYUe05DO5ZPCM,
509, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,nayiahal,"Λάρισα, Ελλάς"
510, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,anemos8762,
511, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,kdama_,Stretto Espresso Bar Rethymno
512, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,tisplakas,
513, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,leniak4,
514, Ο Χαντζής να χει τίποτα συμπτώματα εγκεφαλικού η μπα;,antzy1982,χωρα του ποτε
515,Πριν κάνα δυο χρόνια θεριζε η υπνικη άπνοια τώρα τα συμπτώματα εγκεφαλικού άλλο κακό να μη βρει τον αθωο το κοσμακη,VePZVughT9Iapw2,
516, Ο Χαντζής να χει τίποτα συμπτώματα εγκεφαλικού η μπα;,IFRZIZ6YmRJVxdH,
517,Ο Χαντζής να χει τίποτα συμπτώματα εγκεφαλικού η μπα;,VePZVughT9Iapw2,
518, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,ksanaarpatin,
519, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,BillP____,Wonderland
520, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,Aerico6,Στον Αστερισμό του Ωρίωνα 
521, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,Fania24056791,
522," Έμαθε και ο κουμπάρος μου ότι αρρώστησα και ενδιαφέρθηκε...να ναι καλά! Τα πάντα με ρώτησε, τα συμπτώματα, αν θέλω να με πά…",apostolosa62,Δαφνη αντι Δαφνι
523, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,_magissaki,
524," Έμαθε και ο κουμπάρος μου ότι αρρώστησα και ενδιαφέρθηκε...να ναι καλά! Τα πάντα με ρώτησε, τα συμπτώματα, αν θέλω να με πά…",loveisrealhere,Thessaloniki
525, Ο εθισμός/η εμμονή μας βαραίνει σιγά σιγά ...και όταν πια δώσει συμπτώματα →δεν σηκώνεται!,JeI_SoL,Ελλάς
526,Κορωνοϊός: Η λίστα με τα 30 πιο μακροχρόνια συμπτώματα ,evris81,thessaloniki
527," Έμαθε και ο κουμπάρος μου ότι αρρώστησα και ενδιαφέρθηκε...να ναι καλά! Τα πάντα με ρώτησε, τα συμπτώματα, αν θέλω να με πά…",Siapan76,Ελλάς
528, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,Thedark85170578,
529, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,MylwnaXrusa,Αθήνα κόρη του ουρανού!!!!!
530, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,BlumGeny,Παρέα με τον Κακό Λύκο
531," -και τι συμπτώματα έχετε;-έρωτα-αγιατρευτο, λυπάμαι. Μην αφήσετε 50€ σας τα χαρίζω",petros29eliz,greece
532, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,kostassyl,"Καρδίτσα, Ελλάς"
533, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,afichor1,Ραφήνα
534, Ο εθισμός/η εμμονή μας βαραίνει σιγά σιγά ...και όταν πια δώσει συμπτώματα →δεν σηκώνεται!,petros29eliz,greece
535, Ο εθισμός/η εμμονή μας βαραίνει σιγά σιγά ...και όταν πια δώσει συμπτώματα →δεν σηκώνεται!,V2k3lc0oxa7vxSi,
536, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,mitaki94_mitaki,Πόλη του νερού
537, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,MaryM118A,
538, Κρυολόγημα: Αυτό το γεύμα θα σε βοηθήσει να αναρρώσεις: Μια μελέτη που δημοσιεύθηκε στο ιατρικό περιοδικό Chest πρότεινε…,2jkeg18On2y4aqw,Αμαλιαδα Ηλείας
539,"Ακόμη δεν απαλλαχτήκαμε από την βαριά ασθένεια καλωσορίζουμε την ""παρατεταμένη"". Ασθενείς με συμπτώματα έως και 12… ",EvdoxiaL,"London, UK"
540,Χρόνια δυσκοιλιότητα: Τι είναι; Όλες οι πιθανές αιτίες και τα συμπτώματα που δεν πρέπει να αγνοήσετε… ,newsitamea,
541," Έμαθε και ο κουμπάρος μου ότι αρρώστησα και ενδιαφέρθηκε...να ναι καλά! Τα πάντα με ρώτησε, τα συμπτώματα, αν θέλω να με πά…",prof_touristas,
542,Κρυολόγημα: Αυτό το γεύμα θα σε βοηθήσει να αναρρώσεις: Μια μελέτη που δημοσιεύθηκε στο ιατρικό περιοδικό Chest πρό… ,IlidakamposG,ΑΜΑΛΙΑΔΑ ΗΛΕΙΑΣ
543, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,Tsiribibom,Athens Greece
544,HPV: Όλα τα συμπτώματα- Η διάγνωση και η θεραπεία που κάθε γυναίκα πρέπει να ξέρει  ,newsitamea,
545," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",nikiforenko666,
546, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,eirini_louka,"Αττική, Ελλάς"
547, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,__gatos,Athens Greece 
548, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,be_awesome9916,
549, Ο εθισμός/η εμμονή μας βαραίνει σιγά σιγά ...και όταν πια δώσει συμπτώματα →δεν σηκώνεται!,kostaspampalis,ροδος
550, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,charaskg,
551, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,leleaorati,🌒
552," Έμαθε και ο κουμπάρος μου ότι αρρώστησα και ενδιαφέρθηκε...να ναι καλά! Τα πάντα με ρώτησε, τα συμπτώματα, αν θέλω να με πά…",marilouzou,"Athens, Greece"
553, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,exo_nevra,Athens 
554, Ο εθισμός/η εμμονή μας βαραίνει σιγά σιγά ...και όταν πια δώσει συμπτώματα →δεν σηκώνεται!,leniak4,
555, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,MariaKanoni,Αθήνα  GR
556, Ο εθισμός/η εμμονή μας βαραίνει σιγά σιγά ...και όταν πια δώσει συμπτώματα →δεν σηκώνεται!,__gatos,Athens Greece 
557, Ο εθισμός/η εμμονή μας βαραίνει σιγά σιγά ...και όταν πια δώσει συμπτώματα →δεν σηκώνεται!,Chris28688209,
558, Ο εθισμός/η εμμονή μας βαραίνει σιγά σιγά ...και όταν πια δώσει συμπτώματα →δεν σηκώνεται!,ToulaTour,Ελλάς
559, Ο εθισμός/η εμμονή μας βαραίνει σιγά σιγά ...και όταν πια δώσει συμπτώματα →δεν σηκώνεται!,Al_o_pro_salos,"Attiki, Greece"
560,Ο εθισμός/η εμμονή μας βαραίνει σιγά σιγά ...και όταν πια δώσει συμπτώματα →δεν σηκώνεται!,KONTOXOPEYEI,"Stockholm, Finland, Ελλάδα"
561, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,commanderwom,-Ιονιο- 🇬🇷
562," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",vasilis_tag,Πειραιας...
563," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",rldis13,"Αττική, Ελλάς"
564, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,to_leloudaki,Εκεί που πουλάν καρδιές
565, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,always_smilesss,
566, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,jojiopjose,call me Paschal
567, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,V2k3lc0oxa7vxSi,
568, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,L3naRain,
569, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,scorpio_sent,
570, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,naigeiasass,
571, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,DuduCompagnoni,
572, Μέχρι στιγμής η μόνη επίσημη ιατρική ανακοίνωση γ νοσηλευόμενο ασθενή π απ ότι φαίνεται προσποιήθηκε συμπτώματα μετά τν εμβο…,gdmn1973,"Gramos, Dytiki Makedonia"
573, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,n1234nina,"Αthens, Greece🦋"
574, Μέχρι στιγμής η μόνη επίσημη ιατρική ανακοίνωση γ νοσηλευόμενο ασθενή π απ ότι φαίνεται προσποιήθηκε συμπτώματα μετά τν εμβο…,anatrig1,
575,Μέχρι στιγμής η μόνη επίσημη ιατρική ανακοίνωση γ νοσηλευόμενο ασθενή π απ ότι φαίνεται προσποιήθηκε συμπτώματα μετ… ,loch_nerd,"Athens, Greece"
576," Έμαθε και ο κουμπάρος μου ότι αρρώστησα και ενδιαφέρθηκε...να ναι καλά! Τα πάντα με ρώτησε, τα συμπτώματα, αν θέλω να με πά…",ToucH_3D,
577," Έμαθε και ο κουμπάρος μου ότι αρρώστησα και ενδιαφέρθηκε...να ναι καλά! Τα πάντα με ρώτησε, τα συμπτώματα, αν θέλω να με πά…",G__Tak7,
578, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,ToulaTour,Ελλάς
579, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,Elenburbu,κάπου  στα χαμένα!!
580, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,Avariel5,
581, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,ntor_sam,
582, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,G__Tak7,
583, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,KMarilinda,
584," Έμαθε και ο κουμπάρος μου ότι αρρώστησα και ενδιαφέρθηκε...να ναι καλά! Τα πάντα με ρώτησε, τα συμπτώματα, αν θέλω να με πά…",Avariel5,
585," Έμαθε και ο κουμπάρος μου ότι αρρώστησα και ενδιαφέρθηκε...να ναι καλά! Τα πάντα με ρώτησε, τα συμπτώματα, αν θέλω να με πά…",paristzina,ΠΑΝΤΟΥ ΘΕΣΣΑΛΟΝΙΚΗ
586, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,MiaAthinaia,"Rethimno, Crete"
587, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,doraki4paok,
588, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,volleyswimmer,Ελλάς
589, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,gravlax_,
590, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,Aggelthomas,Φωκιδα
591, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,2MAD2FURIOUS,
592, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,Alex76111539,.⛱️.                        
593," -και τι συμπτώματα έχετε;-έρωτα-αγιατρευτο, λυπάμαι. Μην αφήσετε 50€ σας τα χαρίζω",baby_cat33,✨❤️
594, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,loukrita,
595," Έμαθε και ο κουμπάρος μου ότι αρρώστησα και ενδιαφέρθηκε...να ναι καλά! Τα πάντα με ρώτησε, τα συμπτώματα, αν θέλω να με πά…",dov_paul,Πειραιας
596," Έμαθε και ο κουμπάρος μου ότι αρρώστησα και ενδιαφέρθηκε...να ναι καλά! Τα πάντα με ρώτησε, τα συμπτώματα, αν θέλω να με πά…",Don_Gourounis,Greece
597,"οι ειδικοί θεωρούν τα βιντεοπαιχνίδια μία χρήσιμη πνευματική άσκηση σε ασθενείς με άνοια, καθώς μπορεί να καθυστερή… ",miss75437654,athens
598," Έμαθε και ο κουμπάρος μου ότι αρρώστησα και ενδιαφέρθηκε...να ναι καλά! Τα πάντα με ρώτησε, τα συμπτώματα, αν θέλω να με πά…",Tehanoula,Μοσχάτο
599," Έμαθε και ο κουμπάρος μου ότι αρρώστησα και ενδιαφέρθηκε...να ναι καλά! Τα πάντα με ρώτησε, τα συμπτώματα, αν θέλω να με πά…",STAMengineer,πειραιας
600, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,wweZpc1VVIRQYXZ,"Θεσσαλονίκη, Ελλάς"
601," Έμαθε και ο κουμπάρος μου ότι αρρώστησα και ενδιαφέρθηκε...να ναι καλά! Τα πάντα με ρώτησε, τα συμπτώματα, αν θέλω να με πά…",ArchaiosPolitis,Εδώ που είμαι
602," Έμαθε και ο κουμπάρος μου ότι αρρώστησα και ενδιαφέρθηκε...να ναι καλά! Τα πάντα με ρώτησε, τα συμπτώματα, αν θέλω να με πά…",antzoujia,"Αθήνα, Κυψέλη"
603,"Γαμώ την παιδική μου ηλικία είμαι τρελός,το χειρότερο απ' όλα τα συμπτώματα είναι πως το γνωρίζω,γι' αυτό και δεν… ",sofianna_kylo,
604," Ο γιατρός στην Κέρκυρα που ανέφερε συμπτώματα παράλυσης έπειτα από τον εμβολιασμό του, φέρεται να είχε εμβολιάσει ανθρώπους…",achilles91122,athens
605,"Πιθανόν να ήταν από κοβιντ, αφού είχε όλα τα συμπτώματα, αλλά τότε κάνεις δεν τα ήξερε. Ούτε καν τον κοβιντ δεν ήξε… ",Gian_Nis,Ελλάς
606,ΔΕ ΘΕΛΩ ΝΑ ΦΥΓΕΙ Ο ΠΕΡΙΚΛΗΣ. Τι είδους ψυχασθένεια ταιριάζει με τα συμπτώματα μου; #survivorGR,FoamDiver,
607," Έμαθε και ο κουμπάρος μου ότι αρρώστησα και ενδιαφέρθηκε...να ναι καλά! Τα πάντα με ρώτησε, τα συμπτώματα, αν θέλω να με πά…",angellic200971,"New Orleans, LA"
608, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,aisiodoksos, Στην παράγκα! 
609, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,anastasis_1988,Ιθακη-πατρα
610, Αν ζείτε στην Ελλάδα ή στην Κύπρο και σας ενδιαφέρει να καταθέσετε τη γνώμη σας σχετικά με τους διάφορους τρόπους τεστινγκ γι…,Yparksis,α
611, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,GekasGeorge,Las Palmas
612, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,pagourou,"Ιωάννινα, Ελλάς"
613, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,motoula2,
614, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,Asdepik8,
615,Απειλεί με μηνύσεις ο γιατρός από την Κέρκυρα - Επιμένει ότι έχει συμπτώματα παράλυσης -  - ,vimapress,Hellas
616, Παιρνω την κοπελα αγκαλια και τρεμει την φιλαω και τα χειλη της ηταν καυτα την κοιταω στα ματια και την βλεπω να δακρυζει…,Louminoasa,
