,text,user,location
6388,Ο κορονοϊός χτύπησε την εκπαίδευση στις Αργυράδες - ΕΝΗΜΕΡΩΣΗ On Line ,enimerosi_news,Corfu
6392,Κορονοϊός: Τρεις νεκροί και 81 νέα κρούσματα στην Κύπρο ,DIOGENISCHARALA,KAVALA
6405,Κορονοϊός: Με 538 κρούσματα στην Αττική «φλέγεται» το κέντρο της Αθήνας ,sofokleous10,Athens
6406, κορονοϊός-ελλάδα: 29 θάνατοι και 1.121 νέα κρούσματα- 309 διασωληνωμένοι...αλλα αύριο θα έχουν μειωθεί δραματικά τα κρουσματα,costasagg2,Αθηνα
6410,Κορονοϊός: 29 νεκροί και 1121 νέα κρούσματα - 3 νέα κρούσματα στην Πιερία  #katerini #pieria… ,KapaNews,Ελλάδα
6438, Κορονοϊός – Αττική: Αλλοδαποί οι μισοί νοσηλευόμενοι με κορονοϊό στα τρία μεγαλύτερα νοσοκομεία αναφοράς,PANGKAKISTOS,
6440,Κορονοϊός: Με 538 κρούσματα στην Αττική «φλέγεται» το κέντρο της Αθήνας ,thetimesgr,
6441,Κορονοϊός: Πού εντοπίστηκαν τα 1.121 νέα κρούσματα ,rula_de,
6445,Κορονοϊός: 25 νοσηλευμένοι στα Νοσοκομεία Άργους και Ναυπλίου-Κρούσματα και στο στρατόπεδο. ,argolida,argolida
6452,ΕΛΛΑΔΑ-ΚΟΣΜΟΣ Κορονοϊός: Πού εντοπίζονται τα 538 κρούσματα στην Αττική: Το κέντρο της Αττικής εξακολουθεί να προβλη… ,ioannina24,Ioannina
6462, Κορονοϊός – Αττική: Αλλοδαποί οι μισοί νοσηλευόμενοι με κορονοϊό στα τρία μεγαλύτερα νοσοκομεία αναφοράς,xariszak1,
6463, Κορονοϊός – Αττική: Αλλοδαποί οι μισοί νοσηλευόμενοι με κορονοϊό στα τρία μεγαλύτερα νοσοκομεία αναφοράς,petroulap1,"ΑΘΗΝΑ, ΕΛΛΑΔΑ"
6464," Κορονοϊός – 1.121 κρούσματα, 309 διασωληνωμένοι, 29 θάνατοι ",GStileto,London &  Athens .
6479,Κορονοϊός: Με 538 κρούσματα στην Αττική «φλέγεται» το κέντρο της Αθήνας -  ,coffeeradiogr,Greece
6486,"Κορονοϊός: Ο δείκτης θετικότητας υποχώρησε, τα κρούσματα επιμένουν ",DIOGENISCHARALA,KAVALA
6487,"#Κορονοϊός: 1121 νέα κρούσματα στην Ελλάδα, τα 538 ...  ",eXofitsio,Greece
6489,Κορονοιός 16/2: Στα 1.121 τα νέα κρούσματα - 309 οι διασωληνωμένοι - 29 νέοι θάνατοι  ,GreekMoney,Greece
6491,Κορονοϊός: Χαμηλά η θετικότητα. Στα κόκκινα ΜΕΘ και ΕΣΥ ,crisismonitorgr,Greece
6503,"Κορονοϊός: 1.121 νέα κρούσματα, τα 523 στην Αττική  #pontosnews",PontosNews,Greece
6504,"Κορονοϊός: 1121 νέα κρούσματα, 29 νεκροί και 309 διασωληνωμένοι ",anynewsgr,
6537,"Έως και 130 τα ύποπτα κρούσματα που διακομίζονται στα νοσοκομεία της Αττικής καθημερινά, σύμφωνα με τον πρόεδρο των… ",ieidiseis,
6539,#Κορονοϊός: 1.121 νέα #κρούσματα και 29 νεκροί σε μια μέρα - ,thoupou,"Kalamata - Athens, Greece"
6542,#Volley_League: Αναβλήθηκαν το #Φοίνικας – #ΠΑΟΚ και #Παναθηναϊκός – #Φίλιππος_Βέροιας  #βόλεϊ #κορονοϊός,sportimegreece,
6549,16/02/2021συνολικα Τεστ 40.446 (PCR: 18.901) Θετικοτητα τελευταιου 7ημερου 2.95% #COVID19gr  #κρουσματα… ,silzax,
6554,Κορονοϊός – κρούσματα: 14 στη Μαγνησία – Κανένα στις Β. Σποράδες  μέσω ,skiathoslife,
6560,Κορονοϊός: 538 κρούσματα στην Αττική και 144 στη Θεσσαλονίκη ,imerisiagr,Greece
6563,"Κορονοϊός: Η Κως στο σημερινό ""χάρτη διασποράς"" με Κάλυμνο &amp; Ρόδο - 29 άνθρωποι έχασαν τη ζωή τους… ",periodikonisos,Kos
6564,"Κορονοϊός: 1121 νέα κρούσματα κορονοϊού, 29 νεκροί και 309 διασωληνωμένοι ",lefkadaonline,Ελλάς
6567,Η διασπορά των 33 κρουσμάτων της Στερεάς – Αύξηση κρουσμάτων στην Εύβοια #mag24gr #mag24τοπικα #κορονοιος  ,mag24gr,"Lamia,Greece"
6570,Κορονοϊός: 1121 νέα κρούσματα και 29 νεκροί το τελευταίο 24ωρο,NextDeal_gr, Athens Syntagma
6572,"Κορονοϊός: 29 θάνατοι, 309 διασωληνωμένοι, 1.121 κρούσματα - 3 στη Ρόδο, 6 στην Κάλυμνο, 1 στην Κω… ",Rodorama_blog,Ρόδος - ΡΟΔΟΣ - Rhodes
6591,Κορονοϊός: 2 νέα κρούσματα στη Μεσσηνία - Η γεωγραφική κατανομή ,eforigi,
6597,Κορονοϊός: Πού εντοπίζονται τα 538 κρούσματα στην Αττική ,enikos_gr,Greece
6598,"Κορονοϊός: 1.121 νέα κρούσματα στην Ελλάδα, τα 538 στην Αττική - 29 νεκροί ",sport24,Athens
6599,Κορονοϊός: 1.121 νέα κρούσματα και 29 θάνατοι - Στους 309 οι διασωληνωμένοι -  ,TrikalaIN,
6603,#Κρήτη: εγχώρια #κρουσματα 7 &amp; 14 ημερών ανά 100.000 κατοίκους🟥 #Ρέθυμνο ⏫ συνεχίζει να ανεβαίνει ⚠️🔴 #Λασίθι ⬇️… ,xoristrastimesi,
6604,#Κρήτη: εγχώρια #κρουσματα 14 ημερών🟥 Χανιά: 41🟪 Ρέθυμνο: 225🟪 Ηράκλειο: 207🟪 Λασίθι: 61🗃… ,xoristrastimesi,
6605,"16/02/21 - #Κρήτη: 4️⃣1️⃣ νέα #κρουσματαΧ: +2 (1,28*)Ρ: +11 (12,85*) ‼️Η: +25 (8,18*) ❗️Λ: +3 (3,98*)*… ",xoristrastimesi,
6606,"Κορονοϊός (16/2): 1 νέο κρούσμα κορονοϊού στη Χίο – 1.121 πανελλαδικά, 309 διασωληνωμένοι, 29 θάνατοι… ",patridachios,"Χίος, Ελλάς"
6607,"Κορονοϊός-Ελλάδα: 1.121 κρούσματα, 309 διασωληνωμένοι, 29 θάνατοι - Τα νέα εργαστηριακά επιβεβαιωμένα κρούσματα της… ",PXalkidiki,"Νέα Μουδανιά, Χαλκιδική"
6611,Κορονοϊός: Παραμένει στο “κόκκινο” η Αττική  ,GrArthro,
6612,"Κορονοϊός - κρούσματα: 538 σε Αττική, 144 σε Θεσσαλονίκη, η κατανομή ",ethnosgr,2ο χλμ. Μαρκοπούλου - Παιανίας
6618,Κορονοϊός: 1.121 νέα κρούσματα - Πέρασαν πάλι τους 300 οι διασωληνωμένοι - Αναλυτικά η κατανομή  ,Mpoufakoscom,
6619,Κορονοϊός: 1121 κρούσματα και 29 νεκροί – 309 οι διασωληνωμένοι ,oxtapus,Greece
6620,Κορονοϊός : 1.121 νέα κρούσματα και 29 θάνατοι – Στους 309 οι διασωληνωμένοι ,rosa_progress,
6621,ΑΘΛΗΤΙΣΜΟΣ¨ Κορονοϊός στην Ελλάδα: Αυτός είναι ο σημερινός αριθμός κρουσμάτων - Οι θάνατοι και οι διασωληνωμένοι: Κ… ,ioannina24,Ioannina
6623,"Κορονοϊός: 538 κρούσματα στην Αττική, 144 στη Θεσσαλονίκη – Η κατανομή σε όλη τη χώρα  μέσω ",dimitraef,Athens
6626,"Κορονοϊός: Ένα νέο κρούσμα στην Κεφαλονιά, 1.121 νέα κρούσματα σήμερα (16/02)  ",inkefaloniagr,"Kefalonia, Greece"
6627,"Κορονοϊός - Διασπορά: Παραμένει ""στο κόκκινο"" η Αττική ",News247gr,Athens
6630,Κορονοϊός: 38 κρούσματα στην Ανατολική Αττική - Ο χάρτης της διασποράς -  ,irafinagr,
6632," Κορονοϊός: Πού εντοπίζονται τα 1.121 νέα κρούσματα - ""Φλέγεται"" η Αττική ",GMitakides,Loutraki Greece
6633,Κορονοϊός: 538 κρούσματα στην Αττική – «Φλέγεται» το κέντρο της Αθήνας – 144 στη Θεσσαλονίκη – Ο χάρτης της διασπορ… ,DIOGENISCHARALA,KAVALA
6634,• 1.121 νέα κρούσματα • 309 διασωληνωμένοι• 29 νέοι θάνατοι • Συνολικός αριθμός κρουσμάτων: 173.905• Συνολικός… ,anastknikolaou,"Athens, Greece"
6635,"Κορονοϊός: 1.121 κρούσματα σήμερα 16/2 – 29 νέοι θάνατοι, 309 οι διασωληνωμένοι ",pitsiriki1,
6636,Κορονοϊός: 1.121 νέα κρούσματα – 29 νεκροί σε 24 ώρες – 309 οι διασωληνωμένοι: ,kliknews_gr,Ελλάς
6637,Η γεωγραφική κατανομή των κρουσμάτων του 24ωρου#κορονοϊός #COVID19 #ΕΟΔΥ ,ieidiseis,
6638,Κορονοϊός: 1.121 νέα κρούσματα - 29 νεκροί σε 24 ώρες - 309 οι διασωληνωμένοι ,CandiaDoc,www.candiadoc.gr
6639,       Βράζει η Θεσσαλονίκη και η Χαλκιδ… ,NIptamenos,
6641,"Κορονοϊός: 1.121 νέα κρούσματα - 29 νεκροί, 309 διασωληνωμένοι -  ",irafinagr,
6642,Κορονοϊός: 1.121 νέα κρούσματα - 29 νεκροί σε 24 ώρες - 309 οι διασωληνωμένοι ,enikonomia,
6643,"Κορονοϊός: 1.121 νέα κρούσματα στην Ελλάδα, 7 στην Καβάλα, 4 στη Θάσο#kavalapost #kavala ",kavalapostgr,"Kavala, Greece"
6644,Κορονοϊός: Πάνω από 1000 κρούσματα στην Ελλάδα- τριψήφιος αριθμός στην Θεσσαλονίκη! ,Newn_gr,Thessaloniki
6645,"Κορονοϊός: 1.121 κρούσματα, 309 διασωληνωμένοι, 29 θάνατοι #Covid_19gr #κορονοιος #thesspress",ThessPressgr,thessaloniki |Θεσσαλονίκη
6646,Κορονοϊός κρούσματα σήμερα στην Ελλάδα 16-02-2021 - Οδηγός του Πολίτη  μέσω ,odigostoupoliti,Greece
6647,"Κορονοϊός-Ελλάδα: 1.121 κρούσματα, 309 διασωληνωμένοι, 29 θάνατοι -  ",drt915,Τρίπολη 
6656,Κορονοϊός: Τα νέα κρούσματα στη χώρα σήμερα (16/02/2021) - Γλυφάδα Metropolitans ,GlyfadaMetropol,ΓΛΥΦΑΔΑ
6657,Κορονοϊός: 4 κρούσματα στην Βοιωτία - Ο “χάρτης” με τα 1121 κρούσματα ,viotiashop,
6658,"Κορονοϊός: 1.121 κρούσματα, 309 διασωληνωμένοι, 29 θάνατοι -  ",analitisgr,Greece
6659,Κορονοϊός: 1.121 νέα κρούσματα και νέα αύξηση στους διασωληνωμένους την Τρίτη  ,protagongr,
6661,Κορονοϊός: 1.121 νέα κρούσματα – 309 διασωληνωμένοι – 29 νεκροί ,Dikastiko_gr,"Attiki, Greece"
6662, κορονοϊός-ελλάδα: 29 θάνατοι και 1.121 νέα κρούσματα- 309 διασωληνωμένοι...αλλα αύριο θα έχουν μειωθεί δραματικά τα κρουσματα,xdoubles,Hakuna Matata
6663, κορονοϊός-ελλάδα: 29 θάνατοι και 1.121 νέα κρούσματα- 309 διασωληνωμένοι...αλλα αύριο θα έχουν μειωθεί δραματικά τα κρουσματα,kalpj,Thessaloniki
6664,"Κορονοϊός-Ελλάδα: 1.121 κρούσματα, 309 διασωληνωμένοι, 29 θάνατοι -  ",analitisgr,Greece
6665,Κορονοϊός: 1.121 νέα κρούσματα και 29 θάνατοι – Στους 309 οι διασωληνωμένοι – 538 νέες μολύνσεις στην Αττική ,Economiconews,Koumpari 4 kolonaki
6667,"Κορονοϊός 16 Φεβρουαρίου 2021: 1121 κρούσματα, 309 διασωληνωμένοι, 29 θάνατοιΔιαβάστε πόσα τεστ έγιναν σήμερα.… ",GreeknewsGr,Greece
6668, κορονοϊός-ελλάδα: 29 θάνατοι και 1.121 νέα κρούσματα- 309 διασωληνωμένοι...αλλα αύριο θα έχουν μειωθεί δραματικά τα κρουσματα,dimkyrk1,Anatoli Ioannina
6669,"Κορονοϊός: 1.121 κρούσματα, 309 διασωληνωμένοι, 29 θάνατοι ",praktoreiomaced,"Θεσσαλονίκη, Ελλάς"
6670,"Κορονοϊός: 1121 νέα κρούσματα, 309 διασωληνωμένοι και 29 θάνατοι ",eforigi,
6671,κορονοϊός-ελλάδα: 29 θάνατοι και 1.121 νέα κρούσματα- 309 διασωληνωμένοι...αλλα αύριο θα έχουν μειωθεί δραματικά τα κρουσματα,kanekos69,
6687,Κορονοϊός (16/2): Ανακοινώθηκαν 24 νέα κρούσματα στην Αργολίδα!  μέσω ,argolika_gr,Argolida
6688,Κορονοϊός: ο “χάρτης” με τα κρούσματα της Τρίτης  #Ant1news  ,AntennaNews,Greece
6693,Thes | Κορονοϊός: 144 νέα κρούσματα στη Θεσσαλονίκη ,Fr_Damaskinos,
6729,ΕΛΛΑΔΑ-ΚΟΣΜΟΣ Κορονοϊός -Θεσσαλονίκη: Αύξηση 70% του ιικού φορτίου στα λύματα από την περασμένη εβδομάδα: Σημαντικά… ,ioannina24,Ioannina
6767, Κορονοϊός: Συναγερμός από τα λύματα στη Θεσσαλονίκη – Αύξηση 70% στο ιικό φορτίο  …,stellagrammeno1,
6770,Δωρεάν rapid test έξω από το Δημαρχείο Θεσσαλονίκης #Thessaloniki #κορονοιος #thesspress,ThessPressgr,thessaloniki |Θεσσαλονίκη
6840, Κορονοϊός – Αττική: Αλλοδαποί οι μισοί νοσηλευόμενοι με κορονοϊό στα τρία μεγαλύτερα νοσοκομεία αναφοράς - Iatropedia http…,miss75437654,athens
3076,2 τμήματα σχολείων κλειστά στην Ξάνθη λόγω COVID. Διαμαρτυρία γονέων ΑΜΘ ,Xanthi2gr,
3113,Βρέφος 20 ημερών νοσηλεύεται διασωληνωμένο στη ΜΕΘ Covid -  ,entermessinia,kalamata
3135, Διασωληνώθηκε βρέφος 20 ημερών με covid.Ακόμα λέμε οτι τα παιδιά δεν κινδυνεύουν;#σχολεια #κεραμεως_παραιτησου,Kiriaki03664489,athens
3151, Θετική η κόρη μου σε covid μαζί με άλλους 10 συμμαθητές της.  μην ξεχάσεις να βάλεις 10 με τόνο στην υπουρ…,PanBit86,"Ιωάννινα, Ελλάς"
3185, Θετική η κόρη μου σε covid μαζί με άλλους 10 συμμαθητές της.  μην ξεχάσεις να βάλεις 10 με τόνο στην υπουρ…,L66Vasia,"Athens, GR"
3186, Θετική η κόρη μου σε covid μαζί με άλλους 10 συμμαθητές της.  μην ξεχάσεις να βάλεις 10 με τόνο στην υπουρ…,Kitkat_nis,
3271,Μέρα τεστ Covid-19 η Δευτέρα για τον Πιερικό ,katerinisport,Κατερίνη
3304,  Σε ολόκληρο το λεκανοπέδιο σκόρπισες τον covid κάτσε και λίγο στα αυγά σου μια μέρα 🦎👈🏻,smerna1979,
3306,Rapid Test ανίχνευσης αντιγόνου COVID-19 στην Δ.Ε. Ζερβοχωρίων Δήμου Πολυγύρου ,ergohalkidikis,Greece
3380, Διασωληνώθηκε βρέφος 20 ημερών με covid.Ακόμα λέμε οτι τα παιδιά δεν κινδυνεύουν;#σχολεια #κεραμεως_παραιτησου,Broken291,
3420,Το χωριό μου θρηνεί την τελευταία εβδομάδα 2 άτομα λόγω Covid-19 ,pancretagr,Heraclion Crete
3435,Διασωληνώθηκε βρέφος 20 ημερών με covid.Ακόμα λέμε οτι τα παιδιά δεν κινδυνεύουν;#σχολεια #κεραμεως_παραιτησου,phoinikakis,κάπου δύσκολα
3469,Θετικός στην covid Αντιδήμαρχος στον Δήμο Αρχανών – Αστερουσίων ,SporadesTv,sporades
3474,Δήμος Κω: Συνεχίζονται τα test Covid_19 στο Πυλί και στην Κω -  ,Kosnews24gr,Κως
3505,Π.Ε. Σερρών: 8 τα νέα κρούσματα covid-19  ,koytsompolio,Greece
3506,Λουκέτο και στο 4ο Γενικό Λύκειο Ρόδου λόγω κρούσματος covid-19 λουκέτο-και-στο-4ο-γενικό-λύκειο-ρόδου-λ/,rodosreport,Ρόδος
3526, Αποστολία που ήσουν 14 μέρες? Σπίτι είχα Covid.Κρατος:Ποιος το λέει αυτό? Ο ΕΟΔΥ κ το θετικό τέστ. Κράτος: Άστα αυτά κ πες τη…,kostaspampalis,ροδος
3542,"Στα 107 τα νέα περιστατικά Covid – 19 από 35,028 διαγνώσεις ",StockWatchCy,"Larnaca, Cyprus"
3552,Aναστολή λειτουργίας του Παιδικού Σταθμού Ορμύλιας λόγω θετικού κρούσματος Covid-19. #Featured #Εκπαίδευση… ,moudania,Nea Moudania
3556,Καταγράφηκαν 30 νέα κρούσματα covid-19 στην Περιφέρεια Πελοποννήσου σήμερα Κυριακή 21 Φεβρουαρίου ,Gargalianoi1,Gargalianoi
3581,Γαρίπα: «Την τελευταία εβδομάδα το χωριό μας θρηνεί δύο συγχωριανούς μας λόγω covid»  ,Grandsportgr,
3586,Κως: Συνεχίζονται τα μαζικά test Covid-19 στο νησί [Αναλυτικό πρόγραμμα]  ,periodikonisos,Kos
3594,Π.Ε. Σερρών: 8 τα νέα κρούσματα covid-19 ,SporadesTv,sporades
3664,#Κρήτη: εγχώρια #κρουσματα 7 &amp; 14 ημερών ανά 100.000 κατοίκους🟥 #Ρέθυμνο ⏸️ φρένο στην απότομη άνοδο🔴 #Ηράκλειο… ,xoristrastimesi,
3665,#Κρήτη: εγχώρια #κρουσματα 14 ημερών🟥 Χανιά: 46🟪 Ρέθυμνο: 238🟪 Ηράκλειο: 277🟫 Λασίθι: 29🗃… ,xoristrastimesi,
3666,"21/02/21 - #Κρήτη: 3️⃣1️⃣ νέα #κρουσματαΡ: +14 (16,35*) ‼️Η: +16 (5,24*)Λ: +1 (1,33*)*#Cases100kΕΚΤΙΜΗΣΗ: εν… ",xoristrastimesi,
3667, #covid_19grΚυριακή 21/02/21Nέα κρούσματα: 884 Διασωληνωμένοι: 326 (1)Νέες Απώλειες: 25 (συν:6297)Τεστ σήμερα: 23.139 (PCR…,Kleo14096777,
3669, Θετική η κόρη μου σε covid μαζί με άλλους 10 συμμαθητές της.  μην ξεχάσεις να βάλεις 10 με τόνο στην υπουρ…,tvas2012,Αθήνα
3670, #covid_19grΚυριακή 21/02/21Nέα κρούσματα: 884 Διασωληνωμένοι: 326 (1)Νέες Απώλειες: 25 (συν:6297)Τεστ σήμερα: 23.139 (PCR…,BrosAccountant,Μπανανία
3686,Αεροσυνοδοί: Από τα αεροσκάφη στα τρένα λόγω covid #aeroplane #train #COVID19 ,briefcy,Cyprus
3687,Πάτρα: Άλλα έξι ύποπτα κρούσματα Covid-19 στην «Κιβωτό της Αγάπης» - Θα γίνουν μοριακοί έλεγχοι ,patrasevents_gr,Πάτρα
3693,ΓΕΜΑΤΑ ΚΟΡΩΝΑ ΙΟ ΤΑ ΒΙΒΛΙΑ ΤΩΝ ΒΙΒΛΙΟΘΗΚΩΝ  #Covid_19 #COVID19 #Corona #CoronavirusOutbreak #coronavirus ,PANGKAKISTOS,
3708,Η γεωγραφική κατανομή των σημερινών κρουσμάτων#thesspress #Covid_19 ,ThessPressgr,thessaloniki |Θεσσαλονίκη
3709, Θετική η κόρη μου σε covid μαζί με άλλους 10 συμμαθητές της.  μην ξεχάσεις να βάλεις 10 με τόνο στην υπουρ…,Froso_Kontakou,"Nea Ionia, Attiki "
3721,Covid-19: 884 νέα κρούσματα στη χώρα  – 119 στην Πελοπόννησο  ,takiskarvouniar,
3733,Ενημέρωση για την πορεία του COVID-19 - Στην Κορινθία 6 από τα 35 Νέα κρούσματα στην Πελοπόννησο ,KorinthosNews17,"Κόρινθος, Ελλάς"
3741," Τι έχει,  πυρετό  covid?",Tiger81676137,
3766,"Τα νέα εργαστηριακά επιβεβαιωμένα κρούσματα της νόσου που καταγράφηκαν τις τελευταίες 24 ώρες είναι 884, εκ των οπο… ",amna_news,"Athens, Greece"
3774, #covid_19grΚυριακή 21/02/21Nέα κρούσματα: 884 Διασωληνωμένοι: 326 (1)Νέες Απώλειες: 25 (συν:6297)Τεστ σήμερα: 23.139 (PCR…,cornillious7,"Αττική, Ελλάς"
3775, #covid_19grΚυριακή 21/02/21Nέα κρούσματα: 884 Διασωληνωμένοι: 326 (1)Νέες Απώλειες: 25 (συν:6297)Τεστ σήμερα: 23.139 (PCR…,VassilisTsingo1,Agia paraskevi
3776, Θετική η κόρη μου σε covid μαζί με άλλους 10 συμμαθητές της.  μην ξεχάσεις να βάλεις 10 με τόνο στην υπουρ…,PoliPolinote,
3777,Ανακοινώθηκαν 884 κρούσματα Covid-19 ,TheNewspaper8,Ελλάς
3778,COVID-19: Τα νέα κρούσματα στην Κρήτη την Κυριακή 21 Φεβρουαρίου ,FlashNews_gr,
3779, #covid_19grΚυριακή 21/02/21Nέα κρούσματα: 884 Διασωληνωμένοι: 326 (1)Νέες Απώλειες: 25 (συν:6297)Τεστ σήμερα: 23.139 (PCR…,giota_no,
3780, #covid_19grΚυριακή 21/02/21Nέα κρούσματα: 884 Διασωληνωμένοι: 326 (1)Νέες Απώλειες: 25 (συν:6297)Τεστ σήμερα: 23.139 (PCR…,pvlimni,"Λίμνη , Εύβοια"
3781, #covid_19grΚυριακή 21/02/21Nέα κρούσματα: 884 Διασωληνωμένοι: 326 (1)Νέες Απώλειες: 25 (συν:6297)Τεστ σήμερα: 23.139 (PCR…,georgepsal,Greece Athens
3782, #covid_19grΚυριακή 21/02/21Nέα κρούσματα: 884 Διασωληνωμένοι: 326 (1)Νέες Απώλειες: 25 (συν:6297)Τεστ σήμερα: 23.139 (PCR…,_Piggie_,Greece
3783,#covid_19grΚυριακή 21/02/21Nέα κρούσματα: 884 Διασωληνωμένοι: 326 (1)Νέες Απώλειες: 25 (συν:6297)Τεστ σήμερα:… ,Nyrros,
3839,"Στην Καρυά την Τετάρτη δωρεάν τεστ COVID-19884, Τοπικά ",Elassona884,Elassona
3840, Θετική η κόρη μου σε covid μαζί με άλλους 10 συμμαθητές της.  μην ξεχάσεις να βάλεις 10 με τόνο στην υπουρ…,DemocraticRevol,
3841, Θετική η κόρη μου σε covid μαζί με άλλους 10 συμμαθητές της.  μην ξεχάσεις να βάλεις 10 με τόνο στην υπουρ…,mpigkoyinitsa,Germany
3870,Δειγματοληπτικοί έλεγχοι ταχείας ανίχνευσης αντιγόνου της covid-19 αύριο στην Ορεστιάδα ,evros_24,14ης Μαΐου 7
3895,Στην Καρυά Ελασσόνας την Τετάρτη δωρεάν τεστ COVID-19 –  ,elassonanews,"Ελασσόνα, Ελλάς"
3899,"«Μας ανησυχεί η πίεση που δέχεται το Εθνικό Σύστημα Υγείας, κυρίως στην Αττική, και η αύξηση στις νοσηλείες Covid π… ",zougla_online,Greece
3902,Στην Καρυά Ελασσόνας την Τετάρτη δωρεάν rapid tests COVID-19Η Ενημέρωση στη Λάρισα και τη… ,LarisaCityNews,"Λαρισσός, Ελλάς"
3905,Κρούσματα Covid-19 στη Σάμο: Τώρα μέτρα για την υγεία του λαού λόγω των αυξημένων κρουσμάτων… ,IkariakiRadio,Ikaria 
3945,Κλείνει από αύριο το 3ο Γυμνάσιο Ρόδου λόγω Covid-Πραγματοποιήθηκε... #Δημοκρατική #Ρόδος #Δωδεκάνησα ,dimokratikinews,Rhodes Greece
3986,"Εμ δε θα ερχόταν &amp; σε μας;Θεωρείτε covid free το νησι μας, γυρνάτε χωρίς προσοχή &amp; προστασία στο κέντρο της Ρόδου… ",ante_re_tsokaro,"Ρόδος, Ελλάς"
3989,Προληπτικοί έλεγχοι για COVID-19 αύριο στην Αμφιλοχία (Δευ 22/2/2021 11:00) [περισσότερα εδώ]… ,AitolniaBest,"Αγρίνιο, Ελλάς"
4016, Θετική η κόρη μου σε covid μαζί με άλλους 10 συμμαθητές της.  μην ξεχάσεις να βάλεις 10 με τόνο στην υπουρ…,Vasilis46337227,
4024," Μαλλον εχω Covid αν κανω rapid την 6η μερα συμπτωμάτων λετε να βγει λαθος? Ειμαι σχεδον Εντελως Καλα, εχασα… ",stavv_____,
4038,Πέντε συνολικά κρούσματα covid στο 2ο Λύκειο Καβάλας  μέσω του χρήστη ,KavalaWebNewsGR,Kavala - Greece
4045,  Θέλεις να πας και Άνδρο να μεταφέρεις τον covid αντε κάτσε στα αυγά σου επιτέλους,smerna1979,
4063,Στην Καρυά Ελασσόνας την Τετάρτη δωρεάν τεστ COVID-19 ,TheNewspaper8,Ελλάς
4092," Ένα άσχημο νέο, ό σύντροφος (40 ετών ) φίλης , θετικός στον covid ,νοσηλεύεται από χθες στό νοςοκομείο Γεννηματάς, σε θά…",ZavosG,Reports from Zimbabwe
4227," Ένα άσχημο νέο, ό σύντροφος (40 ετών ) φίλης , θετικός στον covid ,νοσηλεύεται από χθες στό νοςοκομείο Γεννηματάς, σε θά…",gdmn1973,"Gramos, Dytiki Makedonia"
4230,"Ένα άσχημο νέο, ό σύντροφος (40 ετών ) φίλης , θετικός στον covid ,νοσηλεύεται από χθες στό νοςοκομείο Γεννηματάς… ",georgedebor,Αθήνα -Μεσόγεια 
4231, ο Παππάς στην Θεσσαλονίκη κόλλησε covid-19 2 φορές σε 2 μήνες.,Koutsoukosdim,"Athens, Greece"
4290,Καταγράφηκαν 76 νέα κρούσματα covid-19 στην Περιφέρεια Πελοποννήσου το Σάββατο 20/02 -  ,drt915,Τρίπολη 
4312,"“Παράλληλα, άλλοι 145 ασθενείς με την COVID-19 υπέκυψαν, με τον απολογισμό των θυμάτων της πανδημίας του νέου κορων… ",zougla_online,Greece
4338,Προληπτικοί έλεγχοι για covid-19 αύριο στην Αμφιλοχία  via ,agrinioculture,Agrinio 
4419,Με Covid 19 διαγνώστηκε τετράχρονο κοριτσάκι στα Χανιά ,entypos,Greece
4420,Χανιά κοριτσάκι: Με Covid 19 διαγνώστηκε τετράχρονο στα Χανιά  ,prisma916,ΒΟΡΕΙΟΔΥΤΙΚΗ ΕΛΛΑΔΑ
4429,AgrinioPress: Αμφιλοχία: Προληπτικοί δειγματοληπτικοί έλεγχοι για covid-19 μετά τα 23 κρούσματα στην περιοχή -… ,AgrinioPress,"Agrinio, Greece"
4457,Κλειστά σχολεία: Αυξάνονται τα σχολεία που βρίσκονται σε ολική ή μερική αναστολή λόγω κρουσμάτων κορωνοϊού. Ξεπέρασ… ,til_kountouris,"Athens, Greece"
4479, Θετική η κόρη μου σε covid μαζί με άλλους 10 συμμαθητές της.  μην ξεχάσεις να βάλεις 10 με τόνο στην υπουρ…,renasidir,
4480, Θετική η κόρη μου σε covid μαζί με άλλους 10 συμμαθητές της.  μην ξεχάσεις να βάλεις 10 με τόνο στην υπουρ…,elpizo1,Βεζουβιος  και ενίοτε Λιμνουπολη
4488,"Κορωνοϊός: Ασφυκτιούν οι ΜΕΘ της Αττικής – Φόβοι για αύξηση των νοσηλευομένων τις επόμενες μέρες, την ώρα που ήδη η… ",til_kountouris,"Athens, Greece"
4517,ΤΑ ΝΕΑ ΤΗΣ ΠΕΡΙΦΕΡΕΙΑΣ ΠΕΛΟΠΟΝΝΗΣΟΥ - Καταγράφηκαν 76 νέα κρούσματα covid-19 στην Περιφέρεια Πελοποννήσου Σάββατο 2… ,AtticanewsGr,Ελλάς
4521," Αυτή η γυναίκα, βοηθός ακτινολόγου στο πανεπιστήμιο της Νάουσας, ήταν 37 χρονών. Πέθανε χτες από Covid-19. …",the_hound_dog,Κλειδοκράτορας στη Neverland
4560, #covid_19grΣάββατο 20/02/21Nέα κρούσματα: 1424 Διασωληνωμένοι: 325 (0)Νέες Απώλειες: 23  (συν:6.272)Τεστ σήμερα: 43.310 (…,s_thaleia,
4602,Στο 84% ανέρχεται η πληρότητα των ΜΕΘ Covid στην Αττική -  via ,ThePressroomGR,
